mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,var1,var2,var3,var4,var5,var6,var7,var8,std1,std2,std3,std4,std5,std6,std7,std8,max1,max2,max3,max4,max5,max6,max7,max8,target
0.00033278892464872,0.00034016651623700484,0.00012465617463714622,0.0002924292915656858,0.00011902659098274585,5.6394643390026005e-05,8.197461505210357e-05,0.00012518523475965642,2.992980031459971e-08,3.897985889539396e-08,5.410665545462715e-09,2.2107938527622635e-08,4.507202838430653e-09,8.622987148870107e-10,2.504712282848049e-09,4.523711488553344e-09,0.00017300231303251328,0.00019743317577194052,7.355722633067885e-05,0.0001486873852336594,6.713570464686173e-05,2.936492320587627e-05,5.004710064377405e-05,6.725854212331207e-05,0.0006194583615436693,0.0006753554502369629,0.000247210561949897,0.000526289776574138,0.00023165199729180557,0.00010287745429925532,0.00016535545023696756,0.0002335003385240337,2
0.0003708963379432448,0.00038076084806264605,0.00012548310259177074,0.0002287920845237606,0.00012224606100769218,5.7980712368968255e-05,9.371645650391809e-05,0.00011224368220454974,4.176714258956075e-08,4.358480229376677e-08,4.066969286713324e-09,1.5816716698865442e-08,4.663716350880849e-09,8.613766766985827e-10,2.0543348242129887e-09,4.088273555915093e-09,0.00020437011178144605,0.00020876973510010203,6.377279425204233e-05,0.00012576452877844946,6.829140759188413e-05,2.9349219354159707e-05,4.532477053679355e-05,6.393960866251131e-05,0.0006637344398340193,0.0007112329579134583,0.00022895672791938305,0.00042014226437463067,0.00022933017190278565,0.00010515115589804467,0.00016419087136929436,0.00021211618257261443,2
0.0003998618294811884,0.0004292273704409044,0.00014172553093259473,0.00034498962120556407,0.0001411681599145894,5.904019145313926e-05,7.410093129616772e-05,0.00012878111834891434,4.161659635577979e-08,4.862964994101329e-08,6.245303286427034e-09,3.998124134003085e-08,6.805200916518496e-09,9.439333220063177e-10,2.0351686600945645e-09,5.2509262806260584e-09,0.00020400146165108668,0.00022052131402885592,7.902723129673109e-05,0.00019995309785054806,8.24936416732738e-05,3.072349788038982e-05,4.511284362678288e-05,7.246327539261567e-05,0.0007331578947368508,0.0007988815789473674,0.00026537828947368486,0.0006530427631578992,0.0002707730263157906,0.00010861842105263115,0.0001478947368421047,0.0002503289473684195,2
0.00044227594289537067,0.0005116835042419677,0.00013105286000976915,0.00029069888270084383,0.00016805870598759869,6.381051373463029e-05,0.0001150492916339279,0.00018800089325532633,4.9907611916181446e-08,7.852322701872624e-08,5.924134599588432e-09,2.9954942969364444e-08,9.45455989328522e-09,1.296470513550246e-09,3.0417847259516337e-09,7.731450102230325e-09,0.0002234001161955415,0.0002802199618491271,7.696840000668087e-05,0.00017307496343886496,9.723456120786075e-05,3.600653431740197e-05,5.515237733726112e-05,8.792866484958319e-05,0.0008221486175115291,0.0009999193548387135,0.0002771543778801854,0.000638502304147466,0.00032374423963133745,0.0001231970046082962,0.00021630760368663752,0.0003475921658986196,2
0.0003282591527430863,0.00023831212570530152,0.00014262879320124728,0.0006996760560857438,0.0004912556558429301,0.00012715041845376182,0.0006808512613320868,0.0003653626526286459,4.261918033475182e-08,1.7805920496474447e-08,5.531019150338974e-09,1.6044912175608493e-07,6.327729485551287e-08,4.781491389286922e-09,1.774274343352945e-07,4.786998688293999e-08,0.00020644413368936358,0.0001334388267951815,7.437082190173089e-05,0.00040056100878153996,0.0002515497860375017,6.914832889728371e-05,0.00042122136025526355,0.00021879210882237046,0.0007016214511041018,0.00045779810725552335,0.00027395583596214845,0.001379129337539437,0.0009306056782334432,0.00024001892744479869,0.0014232681388012638,0.0007205110410094613,2
0.00047647719182081043,0.0003421700165178618,0.0002088801493727481,0.0006117519436968677,0.0005819564412547862,0.0002935142377575575,0.0005345003346291336,0.0003660146738433934,6.180368286646826e-08,3.326168019580723e-08,1.4912664362883408e-08,1.1461492055327103e-07,1.1213188627413165e-07,2.7855215232207825e-08,7.696705369429837e-08,3.8951289160767845e-08,0.0002486034651135584,0.0001823778500690455,0.00012211742039071823,0.0003385482543940687,0.0003348609954505476,0.00016689881734814008,0.0002774293670365457,0.00019736080958682715,0.0008490359477124211,0.0006749999999999978,0.00040625816993464014,0.0011913562091503264,0.0011578921568627424,0.000583055555555557,0.000968905228758177,0.0006917156862745079,2
0.0004242158681278654,0.000270759885297416,0.0001541524626585881,0.0007778962033669387,0.0006224788991025532,0.0003443635893433841,0.0006339582300439692,0.0002680784822322374,5.558711285367268e-08,2.0661441420923455e-08,8.921640490569266e-09,1.9868584349048954e-07,1.05584211837681e-07,2.944585507208543e-08,1.3193061374037386e-07,2.291136105484349e-08,0.0002357691940302479,0.0001437408829140946,9.44544360555356e-05,0.000445741902327445,0.00032493724292189253,0.00017159794600194207,0.00036322254024271933,0.00015136499283137925,0.0008615708358031965,0.0005161529342027281,0.0003119146413752212,0.0014725785417901691,0.0011186603438055696,0.0006263189093064632,0.0012801659751037397,0.0005197273266152905,2
0.0004145659074074087,0.00018532217592592576,0.00015351656481481585,0.0004740005740740755,0.0004166652037037014,0.00030449136111111084,0.0005275692314814842,0.0003713099629629641,4.012278864805577e-08,9.359512167920396e-09,4.309112650999578e-09,6.922729811745247e-08,5.717397568836486e-08,2.3483025581402555e-08,5.8840461830395864e-08,2.9175269138223903e-08,0.0002003067364020885,9.674457177496005e-05,6.564383178181768e-05,0.00026311080957925785,0.0002391108021155984,0.00015324172271741974,0.00024257052959994103,0.00017080769636706626,0.00073453333333334,0.0003401999999999993,0.00024671666666667,0.0009409500000000037,0.0008160666666666606,0.0005351166666666684,0.0008726833333333359,0.00064056666666667,2
7.905048186430953e-05,4.397965635015038e-05,0.00013438718063216856,0.00015702939893667264,4.117249664917332e-05,0.00011728049356319098,0.00024915471518232034,9.621788394031528e-05,1.1983131190211341e-09,5.1175078700089e-10,5.122853284688044e-09,8.24748960243507e-09,5.038799291097409e-10,3.474350881278779e-09,1.67296728453907e-08,2.911338580904873e-09,3.4616659558962854e-05,2.2621909446394883e-05,7.157411043588348e-05,9.081569028771995e-05,2.2447269970081904e-05,5.8943624602485884e-05,0.0001293432365660868,5.395682144923729e-05,0.0001247321954090614,7.866391995291352e-05,0.0002385697469099459,0.00031580341377280516,7.827545615067746e-05,0.00019974102413184252,0.00044950559152442623,0.00018268393172454127,2
0.0003158027932231705,6.50427859138016e-05,8.258671261127224e-05,0.0001329162189678133,3.783016158926544e-05,0.00011911922103009956,0.00020915602892421751,0.00019143230219020022,3.525877781199028e-08,1.4442276762626345e-09,2.344576677639697e-09,5.991528010065645e-09,5.270047687199723e-10,3.6492955952677564e-09,1.3540506762686288e-08,1.1697269941690077e-08,0.0001877732084510202,3.800299562222213e-05,4.842082896481324e-05,7.74049611463351e-05,2.2956584430615378e-05,6.0409399891637365e-05,0.00011636368317772641,0.0001081539178286671,0.0006255221238938036,0.00013130973451327526,0.00015938053097345307,0.0002736814159292053,7.883185840708006e-05,0.00021576991150442642,0.00040532743362831823,0.0003609911504424768,2
0.0003287646844213306,6.551300855606293e-05,7.601211692072789e-05,0.0001413999896572579,3.3849460813508304e-05,0.0001044618392578696,0.00028695589502230023,0.0002226580251726453,3.5912983701963034e-08,1.3355223673375628e-09,1.639460945225297e-09,6.425759531935958e-09,4.13303219550503e-10,3.1540068670937996e-09,1.9522160982215213e-08,1.275230106708751e-08,0.00018950721279667175,3.654479945679772e-05,4.049025741120075e-05,8.016083539943903e-05,2.0329860293432983e-05,5.616054546649097e-05,0.0001397217269511625,0.00011292608674299978,0.0006343336886993683,0.00012548507462686818,0.0001495202558635427,0.0002764445628997891,6.932302771855189e-05,0.00018951492537313676,0.0005148294243070374,0.0004142590618336933,2
0.00039546313809506753,9.55041638280332e-05,7.326968069848401e-05,0.00014718435882725672,4.969538467974219e-05,0.00013187125001494132,0.000269172949012155,0.00024152334552451994,4.176744004135283e-08,2.4339803475390426e-09,1.1672414679292792e-09,5.362198658247598e-09,5.733909445546355e-10,4.470240800256667e-09,2.0893517117553386e-08,1.3269205360456613e-08,0.00020437083950836243,4.933538636251917e-05,3.416491574597074e-05,7.322703502291759e-05,2.3945582986317863e-05,6.685985940948924e-05,0.00014454589969125167,0.000115192036879537,0.000708847305389224,0.00017591317365269642,0.00012829341317365496,0.00028013473053892604,9.007485029940127e-05,0.00024625748502994177,0.0005234281437125723,0.0004335179640718577,2
0.00037596962178382433,0.00020066320733570537,0.0003610076718479325,0.0006764948337623177,0.0003594985344219736,0.0004620615826181514,0.0005623937402255462,0.0005880287739385609,4.098945106417519e-08,1.1081026647067899e-08,3.71422639286485e-08,1.2934732771777945e-07,4.4728070939074814e-08,7.014658459346687e-08,9.418854283510322e-08,9.943022895198342e-08,0.0002024585168971046,0.00010526645546928945,0.0001927232833070475,0.00035964889505986174,0.0002114901201925868,0.00026485200507730136,0.0003069015197666887,0.0003153255919711932,0.0006949759229534549,0.0003671268057784917,0.000672937399678966,0.0012829373996789812,0.000692375601926158,0.0008808025682183016,0.0010556340288924622,0.0011046067415730332,2
0.00040868215576117707,0.00016719793432734393,0.0002893735508257045,0.0005501621304605501,0.000351248746954555,0.0004394315069015602,0.0005164696697625971,0.0004691193188009112,6.324614823572569e-08,9.699004849947878e-09,2.8591839027923924e-08,1.0523061321177813e-07,4.2376304113519984e-08,6.364471956378909e-08,6.278946737594186e-08,6.890617989180104e-08,0.0002514878689633472,9.848352577943114e-05,0.00016909121511161934,0.0003243926836594471,0.00020585505607956288,0.0002522790509808317,0.0002505782659688223,0.00026249986646053946,0.0008452296450939456,0.00035929540709812115,0.0006186012526096079,0.0011252505219206612,0.0006885594989561576,0.0008599321503131567,0.0008972599164926951,0.0008662734864300609,2
0.0004447168755894173,0.00019364460223160237,0.00037132853225618447,0.0006758251991898908,0.00029896187950364573,0.000527159001949385,0.0004780783744924508,0.0006376693834354435,6.724518414609612e-08,1.1858231252346109e-08,4.184385598948686e-08,1.3893719069468078e-07,2.4477182953405416e-08,8.151669922534656e-08,6.413559300588469e-08,1.3910272986982718e-07,0.00025931676410540086,0.00010889550611639632,0.0002045577082133227,0.00037274279428941453,0.00015645185506540156,0.00028551129439191467,0.0002532500602287879,0.00037296478368584234,0.0009217248459958904,0.0003749897330595507,0.0007041067761806996,0.0013855852156057522,0.0005408624229979511,0.0010285831622176634,0.0009051129363449705,0.0012432854209445687,2
0.0004253491372307043,0.00013543061075565685,0.00024335241999626307,0.0005132827817690261,0.0003971967686112172,0.00040494952474452186,0.0004105707360615158,0.00042412143072177185,4.097042130467354e-08,5.8870818690848266e-09,2.016805814070671e-08,7.623578521689946e-08,5.332992292450407e-08,5.442927204050151e-08,5.258588309681764e-08,4.9040023037169564e-08,0.00020241151475317194,7.672732152945798e-05,0.00014201428850896204,0.0002761082853101288,0.00023093272380609914,0.00023330081877374865,0.00022931612044690107,0.00022144982058509228,0.0007747485677912166,0.0002606810948440504,0.0004833418204964953,0.0009342775302355281,0.000747021005728831,0.000798064926798212,0.000770413749204328,0.0007680458306810868,2
0.00022155615994027186,0.00012686799579022067,0.0002434890355933448,0.00039011261632183815,0.00035545208865633675,0.000353841141973421,0.0003474011666298091,0.00018260670710188557,1.4638135264204512e-08,4.917427816356267e-09,1.9304768112973147e-08,4.7745363269224626e-08,2.9984962159936716e-08,3.8134104741635264e-08,3.7798452427753085e-08,1.1753019276803515e-08,0.00012098816166966301,7.012437391061874e-05,0.0001389415996488206,0.00021850712406973056,0.0001731616648104791,0.00019527955536009206,0.0001944182409851326,0.00010841134293423136,0.00040841648590021475,0.00023286334056399184,0.00046598698481561626,0.0007321041214750555,0.0006155965292841622,0.0006622993492407833,0.0006767678958785271,0.0003678524945770033,2
0.000289017755063341,0.00014120925531464458,0.00039262341002524155,0.0004596046074057966,0.0003842987771761644,0.0005951275523824077,0.0006369247646680875,0.00029781793051517915,2.5677555031695365e-08,7.161300686566838e-09,6.463662436929544e-08,8.341963265288203e-08,4.9985334663710905e-08,1.254462936793028e-07,1.6261512130232596e-07,3.594448377112587e-08,0.00016024217619495614,8.462446860433948e-05,0.0002542373386607393,0.00028882457072223274,0.0002235740026561919,0.0003541839828102095,0.0004032556525361126,0.00018959030505573293,0.0006280054274084102,0.0003278629579375858,0.0008788738127544109,0.000950413839891448,0.0007713297150610625,0.001244287652645867,0.0013321099050203488,0.0006597150610583413,2
0.0002116428531009494,0.00010202528629328827,0.00017186930154340193,0.00029020550694601563,0.0003323796516028168,0.00045291862657028184,0.0003944077672306452,0.000178981081477762,1.1277838097121231e-08,2.7572654940875294e-09,8.622439394186504e-09,2.343330983935403e-08,2.7841014534816526e-08,5.3706180829423016e-08,4.6517141038646276e-08,9.997856638503282e-09,0.00010619716614449385,5.250967048161252e-05,9.285709124340749e-05,0.00015307942330487802,0.00016685626909054548,0.00023174594026524611,0.00021567832769809367,9.998928261820505e-05,0.00039446808510637977,0.0001928656914893605,0.0003412699468085089,0.0005634375000000001,0.0006199268617021276,0.0009008377659574482,0.000841117021276591,0.00036139627659574495,2
0.0002381928195771168,9.942704928429851e-05,0.00015708952285237434,0.0003222536238045533,0.0002621960624971252,0.0004387655089356279,0.00043676534236398084,0.00023748339162179449,1.6285957085185012e-08,3.9048047827165995e-09,9.031800757901393e-09,3.385535572732078e-08,2.0145840631448946e-08,8.566869478857337e-08,8.25656835628415e-08,1.7522008423904073e-08,0.0001276164451988262,6.248843719214459e-05,9.503578672216795e-05,0.00018399824925069473,0.00014193604415880043,0.0002926921501997848,0.0002873424499840591,0.00013237072343952823,0.00046932113341204555,0.0002209090909090881,0.00036315230224321065,0.0006556965761511284,0.0005126387249114551,0.0009732998819362466,0.0009904073199527772,0.000478866587957502,2
0.0002287106062243873,0.00010619300124802232,0.0001699738603197682,0.0004912347952555509,0.00024064011163412303,0.00011718156071579468,0.0006244732146893173,0.00012288559664311413,1.1820149909720094e-08,2.615006666366242e-09,7.864199421543912e-09,6.651906692327601e-08,2.0045346085022113e-08,5.456030490319061e-09,1.2842706877507834e-07,3.689089152697799e-09,0.00010872051282862905,5.113713588348728e-05,8.868032150113074e-05,0.00025791290569352284,0.00014158158808624132,7.386494764310783e-05,0.00035836722614530247,6.073787247424624e-05,0.00041123510971786395,0.0001944263322883983,0.00031626959247648523,0.000904852664576807,0.0005199874608150458,0.00026642633228839884,0.0011971410658307088,0.00021795611285266078,2
0.00023266633986938662,0.00012990046849820205,0.00017495674676076088,0.0004990040203095786,0.00023203800392476332,0.00036309780175569704,0.0005268197469067979,0.0001092652653369173,1.4345775104211828e-08,4.618152146758753e-09,8.052192859339515e-09,5.689379176556077e-08,1.9861554364039974e-08,4.071229723234311e-08,8.874085046557045e-08,3.3426016887963735e-09,0.00011977384983464391,6.795698747559925e-05,8.973401171985746e-05,0.000238524195346218,0.00014093102697433228,0.00020177288527535882,0.000297894025562062,5.7815237513966626e-05,0.0004219502543810083,0.0002432560768795946,0.0003332899943470883,0.0008736291690220517,0.0005034200113058257,0.0006917806670435382,0.0010000226116450026,0.00020481062747314998,2
0.00020142470294150705,9.247589932559143e-05,0.0001571451572025435,0.00043444761685422435,0.00024850655216545887,0.0003622081128859084,0.0006858184344000009,0.0001571995789283291,1.41106911147551e-08,2.641483496502413e-09,6.6994262058515165e-09,4.881836703969802e-08,1.724443425804835e-08,3.8250074808760087e-08,1.391465475192128e-07,6.232370508063021e-09,0.00011878843005425696,5.1395364542946995e-05,8.185002263806355e-05,0.00022094878827388491,0.00013131806523874903,0.00019557626340831877,0.0003730235214020864,7.894536406948175e-05,0.0003984369449378318,0.00018039076376554218,0.0002971225577264635,0.0007976021314387183,0.00045088809946714154,0.0006618650088809995,0.0013009413854351809,0.0002834103019538193,2
