mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,std1,std2,std3,std4,std5,std6,std7,std8,RMS1,RMS2,RMS3,RMS4,RMS5,RMS6,RMS7,RMS8,mav11,mav12,mav13,mav14,mav15,mav16,mav17,mav18,target
0.0001389500058575658,8.788550842646081e-05,0.00022080775086111038,0.0003499523918924536,0.0001819331897218189,0.0003106095726023579,0.00030128682033379216,0.0001397723393773942,0.00012202356782007073,8.231392640196805e-05,0.00024874737735309436,0.00031853152226006765,0.00015566549142146158,0.00024512249315768284,0.0002669356235421326,0.00011098452792743923,0.011787705707963947,0.009374727112106294,0.01485960130222579,0.018707014510403675,0.013488261182295475,0.017624119058902148,0.017357615629279045,0.011822535234770679,0.0001389500058575658,8.788550842646081e-05,0.00022080775086111038,0.0003499523918924536,0.0001819331897218189,0.0003106095726023579,0.00030128682033379216,0.0001397723393773942,2
0.00020327409308741132,0.00015153264261408023,0.00021814995998990525,0.00039161666119627163,0.00029471055111738974,0.00035357145870005337,0.0003416153563172676,0.0001762950867952354,0.00016208185746858562,0.00014020660187313806,0.00021836611673807844,0.0003465298981048453,0.00023629662154037834,0.0002817310140913516,0.00031533941098095607,0.0001581016796317482,0.014257422385810533,0.012309859569226622,0.014769900473256591,0.019789306738647306,0.017167135786653222,0.018803495916984516,0.018482839509049134,0.013277616005715611,0.00020327409308741132,0.00015153264261408023,0.00021814995998990525,0.00039161666119627163,0.00029471055111738974,0.00035357145870005337,0.0003416153563172676,0.0001762950867952354,2
0.00011571968202269687,7.861556569446824e-05,0.0001512536967457274,0.00034103616770829215,0.00015690960151101634,0.00031753686526149894,0.0003541390497131897,0.00012852347650356928,9.014125402010663e-05,6.21828886286857e-05,0.00013438308122081557,0.0002881069426043163,0.0001318935859336984,0.0002775613790696336,0.0002790590440962348,0.00011287734492264235,0.010757308307504107,0.008866541924249174,0.012298524169416727,0.01846716458226038,0.012526356274312828,0.017819564115362053,0.018818582563869937,0.011336819505644838,0.00011571968202269687,7.861556569446824e-05,0.0001512536967457274,0.00034103616770829215,0.00015690960151101634,0.00031753686526149894,0.0003541390497131897,0.00012852347650356928,2
0.0001374801893145732,0.00010333662598913421,0.00022335900287870334,0.00045753867300466557,0.00021986356449337697,0.0003208688587121298,0.0003287946293715927,0.00014199694971090635,0.00012161260949991767,9.033387340431621e-05,0.00017684184187838527,0.00036779419265009185,0.00017610235475857845,0.00028608400384093954,0.00026402060793676214,0.0001365937901496242,0.011725194638664775,0.010165462409016827,0.01494519999460373,0.021390153646121048,0.014827797020912343,0.017912812696841605,0.01813269503884055,0.011916247299838416,0.0001374801893145732,0.00010333662598913421,0.00022335900287870334,0.00045753867300466557,0.00021986356449337697,0.0003208688587121298,0.0003287946293715927,0.00014199694971090635,2
0.00028972878141931353,0.00012136246864999825,0.0003954305820775529,0.0007170022935086573,0.00016683493325773412,0.0005670298785221156,0.0009612830198929867,0.00039839827223841936,0.00024455789907480013,0.0001048065300066267,0.0003583970998458923,0.0006020673558816225,0.0001331122569822329,0.00037921376500676057,0.0006812086708411457,0.0003326097496721904,0.017021421251449995,0.011016463527375665,0.019885436431659048,0.026776898504282703,0.012916459780362967,0.023812389181308867,0.03100456450094061,0.01995991663906489,0.00028972878141931353,0.00012136246864999825,0.0003954305820775529,0.0007170022935086573,0.00016683493325773412,0.0005670298785221156,0.0009612830198929867,0.00039839827223841936,2
0.00025626636190306985,0.0001074928499100868,0.0002629306916690781,0.0006725776457077192,0.0003200286435379372,0.0008095032196299024,0.0011630966882729674,0.0005256469116122448,0.00022234982038558035,7.517766155503302e-05,0.00022781935756493833,0.0005519104710032869,0.0002671270995680565,0.000608660042443995,0.0008023680484474418,0.0004353756730244939,0.01600832164541523,0.010367875862976312,0.016215137732041567,0.025934101983830463,0.017889344413307525,0.02845177006145492,0.03410420338129843,0.02292699089746068,0.00025626636190306985,0.0001074928499100868,0.0002629306916690781,0.0006725776457077192,0.0003200286435379372,0.0008095032196299024,0.0011630966882729674,0.0005256469116122448,2
0.0002636070920816588,9.941989334519512e-05,0.00031558730196248305,0.0008416360772631783,0.00022345891611830033,0.0007269027964519175,0.0012046598756101897,0.0004716129204007712,0.00019221597893077954,8.646644371695034e-05,0.0002563068516769704,0.0006397173430346612,0.00018255423110373728,0.0006152899587540403,0.0008443632293411573,0.00037199842651743553,0.016235981401863542,0.009970952479336923,0.01776477700289207,0.029010964776497495,0.014948542274024592,0.026961134925145815,0.034708210492766546,0.021716650763890163,0.0002636070920816588,9.941989334519512e-05,0.00031558730196248305,0.0008416360772631783,0.00022345891611830033,0.0007269027964519175,0.0012046598756101897,0.0004716129204007712,2
0.0003010211470062948,0.00012990299393106727,0.00031412006483472036,0.0007326465635491304,0.00039608798111914057,0.0008422084728683299,0.001260329346816044,0.00047099915177765587,0.00029659206824336694,0.0001117596723054129,0.00026981706697382714,0.0006338442398856752,0.0003223139253054091,0.0007412648667957487,0.0008770685649060277,0.00035916930501483143,0.017349961008783128,0.011397499459577406,0.017723432648184163,0.027067444717762526,0.019901959228154915,0.02902082825951613,0.03550111754319917,0.02170251487219064,0.0003010211470062948,0.00012990299393106727,0.00031412006483472036,0.0007326465635491304,0.00039608798111914057,0.0008422084728683299,0.001260329346816044,0.00047099915177765587,2
0.00019680553617671185,5.982373251783642e-05,0.00014600856691987548,0.000400541710080241,0.0003209075261160629,0.0002593366781283555,0.00031590263918789235,0.0001776507693186497,0.0001622944732896685,5.5082743788443256e-05,0.00016660269893329027,0.00039525807840817975,0.00025476170016496935,0.00021628175342439476,0.00027179115628578224,0.00012800728379893224,0.014028739650328957,0.007734580306508971,0.01208340047006121,0.02001353816995488,0.017913891986837,0.01610393362282506,0.01777365013687094,0.013328569665145984,0.00019680553617671185,5.982373251783642e-05,0.00014600856691987548,0.000400541710080241,0.0003209075261160629,0.0002593366781283555,0.00031590263918789235,0.0001776507693186497,2
0.0002894341551232409,7.318910317034703e-05,0.00014022495681735545,0.0004070241977167102,0.0003626826442146641,0.0003476528765014914,0.000377491441058716,0.00016167866336853952,0.0002529447880202491,6.0757342713199184e-05,0.00011458988876718962,0.0003898897260832096,0.0002972804248387178,0.0002971150475538991,0.0002977608881849477,0.000132604928239389,0.017012764476217287,0.008555063013815097,0.011841661911123602,0.020174840711061643,0.019044228632702984,0.018645451898559373,0.01942913896853682,0.012715292500313924,0.0002894341551232409,7.318910317034703e-05,0.00014022495681735545,0.0004070241977167102,0.0003626826442146641,0.0003476528765014914,0.000377491441058716,0.00016167866336853952,2
0.000268102031873928,6.693814309081902e-05,0.0001534632821272986,0.00038762655604929853,0.0004544177140530683,0.0003544407267395871,0.0003922679307779296,0.00017080209677507375,0.00023147996568890567,6.135755312353062e-05,0.00014502928985505448,0.0003692837224261067,0.0003752837685544998,0.0002736048170607914,0.0003341735333434594,0.0001487051101037881,0.016373821541531716,0.00818157338724154,0.012388029791992695,0.01968823394947598,0.02131707564496285,0.018826596260067486,0.019805754991363736,0.013069127621041648,0.000268102031873928,6.693814309081902e-05,0.0001534632821272986,0.00038762655604929853,0.0004544177140530683,0.0003544407267395871,0.0003922679307779296,0.00017080209677507375,2
0.00028780575730496036,7.637061227185393e-05,0.00017983655518563483,0.0004914516792015587,0.00048528576086796093,0.00023664733455146407,0.0003723596248383472,0.00019094669671581004,0.00024861561111521024,7.445110832000468e-05,0.00020826043059519065,0.0004602478491216841,0.000394405899946254,0.00021548346022231727,0.0003054859410871821,0.00013787583315450828,0.0169648388529028,0.008739028107967953,0.01341031525302947,0.022168709461796793,0.02202920245646585,0.015383346012862873,0.019296622109538943,0.013818346381380445,0.00028780575730496036,7.637061227185393e-05,0.00017983655518563483,0.0004914516792015587,0.00048528576086796093,0.00023664733455146407,0.0003723596248383472,0.00019094669671581004,2
0.0007465402603970926,0.00018343896700062867,0.0002450757219020259,0.0009274926913121427,0.0004958460472436854,0.0007098787379780739,0.0012705223442635392,0.000598623281319587,0.0006564490805094553,0.00015560302021542347,0.00022220850867998488,0.0006580484862085965,0.0004012492335658177,0.000534980574488042,0.0008029581302920691,0.0004775761746096047,0.027322888946762065,0.01354396422767827,0.0156548945030628,0.03045476467339951,0.022267600841664226,0.026643549650489026,0.035644387275748465,0.024466779136608625,0.0007465402603970926,0.00018343896700062867,0.0002450757219020259,0.0009274926913121427,0.0004958460472436854,0.0007098787379780739,0.0012705223442635392,0.000598623281319587,2
0.0008683588918595159,0.00020593048691408907,0.00020956048586657095,0.0008678876714811171,0.0003740821367617686,0.0005351066474395424,0.0008714828675217112,0.0007109033369316292,0.000723358367186698,0.00017162593361618698,0.00017756892647210177,0.0006391022847823957,0.00035664003253958683,0.0004819230908601523,0.0006847614973707583,0.0006755372937100519,0.029467929887583143,0.01435027828699113,0.014476204124927602,0.029459933324451317,0.01934120308465243,0.023132372283005097,0.029520888664159674,0.026662770616191208,0.0008683588918595159,0.00020593048691408907,0.00020956048586657095,0.0008678876714811171,0.0003740821367617686,0.0005351066474395424,0.0008714828675217112,0.0007109033369316292,2
0.00047343783139746633,0.0001056251080138952,0.0001869816256682294,0.0007045232806513124,0.00030525112049436154,0.0007723928309831175,0.000991337273325177,0.000528499331913503,0.00043897674374656633,8.74886849571762e-05,0.0001547656809285555,0.0005548751599949211,0.0002521276273739027,0.000585556144038324,0.0008221060786672978,0.00044572762398623105,0.02175862659722498,0.010277407650467855,0.013674122482566456,0.026542857431921536,0.01747143727614765,0.027791956228072855,0.03148550894181603,0.02298911333465262,0.00047343783139746633,0.0001056251080138952,0.0001869816256682294,0.0007045232806513124,0.00030525112049436154,0.0007723928309831175,0.000991337273325177,0.000528499331913503,2
0.0007486772049435198,0.00021641585597778322,0.0002722160224959914,0.000900110606178809,0.0004088424224748287,0.0005689921758846162,0.0009122581449043764,0.0008676368165339761,0.0005532605390219982,0.00016695556868327394,0.00022678832268110312,0.0006792142489597928,0.00035227923108234574,0.0005130566022846055,0.0006620406241892744,0.0006790467052320101,0.027361966393947636,0.014711079361412718,0.01649897034653955,0.03000184337967934,0.020219852187264593,0.02385355688119942,0.030203611454665092,0.029455675455402074,0.0007486772049435198,0.00021641585597778322,0.0002722160224959914,0.000900110606178809,0.0004088424224748287,0.0005689921758846162,0.0009122581449043764,0.0008676368165339761,2
0.0005734074456049306,0.00011297192635055627,0.00015405599214309514,0.00025768962122310076,0.00028883967961854145,0.00029114791398077524,0.0005017183449266123,0.0003302893724677184,0.00048521031623178807,9.600812615864135e-05,0.0001392701024042096,0.00023022910522305486,0.00022254335372274135,0.0002743017049600405,0.00043953771643722063,0.00024322957438911732,0.023945927536951468,0.010628825257315894,0.01241192942870266,0.01605271382735956,0.016995284040537288,0.01706305699400829,0.022399070179956408,0.01817386509435234,0.0005734074456049306,0.00011297192635055627,0.00015405599214309514,0.00025768962122310076,0.00028883967961854145,0.00029114791398077524,0.0005017183449266123,0.0003302893724677184,2
0.0006210363258841103,0.00011565395341926625,0.0001319229336582849,0.00023725647332566285,0.0002860163554317023,0.00023287234990150923,0.0003786328169785215,0.0002959290983903282,0.0005440122491814933,0.00010683784320804627,0.00010099194066398935,0.00018253962629506887,0.00023248658046935724,0.00018108683502941617,0.00036897763864767575,0.00023125874204353892,0.02492060043185377,0.010754252806181667,0.01148577092137419,0.015403131932359173,0.016912018076850034,0.015260155631628048,0.01945848958625827,0.017202589874502277,0.0006210363258841103,0.00011565395341926625,0.0001319229336582849,0.00023725647332566285,0.0002860163554317023,0.00023287234990150923,0.0003786328169785215,0.0002959290983903282,2
0.0005467310348424317,0.00010920536593978411,0.00014774078828981707,0.000243123756757401,0.0002600682047668003,0.00012927409651536346,0.0002011727720591651,0.0002460811951572501,0.000440951102559136,7.918226681630098e-05,0.00011594243376722255,0.00019373627774673825,0.0002202049325535499,0.00010334042192665537,0.0001703145150926344,0.00022873974808157078,0.023382280360187965,0.010450137125405776,0.01215486685611229,0.015592426262689236,0.016126630297951285,0.011369876715046802,0.014183538770672329,0.015686975334883717,0.0005467310348424317,0.00010920536593978411,0.00014774078828981707,0.000243123756757401,0.0002600682047668003,0.00012927409651536346,0.0002011727720591651,0.0002460811951572501,2
0.0007728560569709333,0.000139761716798044,0.00019685742302798915,0.0003252836037168058,0.00023734022941926278,0.0002800054599889415,0.00046093647499421644,0.0004475546004247624,0.000583200532905819,0.00011384542078069747,0.00016739754154440544,0.00023582881953478424,0.00021015059110914908,0.00021159132339473117,0.00040006835718214135,0.0003680415383524667,0.027800288792941222,0.011822085974904938,0.014030588833972334,0.018035620413969847,0.015405850493214024,0.01673336367826091,0.02146943117537622,0.021155486296106796,0.0007728560569709333,0.000139761716798044,0.00019685742302798915,0.0003252836037168058,0.00023734022941926278,0.0002800054599889415,0.00046093647499421644,0.0004475546004247624,2
0.0002962482785346139,0.0003153920722435235,0.00011878762578593658,0.00011958732988370708,0.00028754974273430316,0.00016166825055476648,0.00012158483639107691,0.0002926355801981943,0.0002573927609054573,0.0002821151551653466,9.755762272020654e-05,0.00010339013783061313,0.0002644403588072348,0.0001381292259516134,0.00011037910490344633,0.0002268615884595912,0.017211864470028048,0.017759281298620266,0.01089897361158089,0.010935599200944916,0.016957291727581477,0.012714883033467766,0.01102655142785254,0.01710659464061139,0.0002962482785346139,0.0003153920722435235,0.00011878762578593658,0.00011958732988370708,0.00028754974273430316,0.00016166825055476648,0.00012158483639107691,0.0002926355801981943,3
